order_id,customer_id,order_ts,status,subtotal,tax,shipping,total_amount,country,state,payment_method
ord_100501,cust_1010,2026-01-15 09:16:23,paid,357.01,17.36,8.83,383.2,DE,TX,card
ord_100502,cust_1278,2026-01-09 06:22:48,pending,90.7,9.93,14.22,114.85,FR,BE,apple_pay
ord_100503,cust_1362,2026-01-21 22:13:57,pending,212.75,8.53,1.96,223.24,FR,NY,paypal
ord_100504,cust_1068,2026-01-11 09:08:09,refunded,416.34,41.71,2.33,460.38,DE,BE,card
ord_100505,cust_1351,2026-01-05 06:34:05,pending,443.99,37.59,3.26,484.84,US,CA,apple_pay
ord_100506,cust_1094,2026-01-22 11:57:36,refunded,314.72,17.76,10.04,342.52,FR,LDN,card
ord_100507,cust_1460,2026-01-15 15:55:49,cancelled,100.34,8.85,3.88,113.07,CA,KA,apple_pay
ord_100508,cust_1135,2026-01-13 14:20:25,pending,451.04,34.29,4.7,490.03,CA,LDN,card
ord_100509,cust_1421,2025-12-30 16:50:03,paid,351.5,31.29,10.14,392.93,GB,BE,bank_transfer
ord_100510,cust_1231,2026-01-15 15:33:49,cancelled,36.18,4.01,5.58,45.77,DE,CA,paypal
ord_100511,cust_1284,2026-01-09 23:07:05,refunded,301.03,24.13,3.53,328.69,IN,LDN,paypal
ord_100512,cust_1123,2026-01-14 15:52:57,paid,153.44,12.76,11.43,177.63,DE,LDN,bank_transfer
ord_100513,cust_1359,2025-12-27 10:26:30,paid,133.8,10.39,3.54,147.73,US,WA,paypal
ord_100514,cust_1251,2026-01-12 18:22:57,refunded,143.06,7.34,1.1,151.5,IN,KA,paypal
ord_100515,cust_1303,2026-02-01 12:12:49,paid,468.74,22.12,1.92,492.78,FR,WA,apple_pay
ord_100516,cust_1238,2026-02-01 22:19:35,refunded,208.27,18.61,17.54,244.42,FR,KA,card
ord_100517,cust_1104,2025-12-27 16:01:52,pending,257.94,20.83,13.74,292.51,CA,LDN,bank_transfer
ord_100518,cust_1269,2026-01-22 14:00:54,pending,272.8,21.15,5.16,299.11,IN,BE,bank_transfer
ord_100519,cust_1232,2026-01-21 19:04:27,pending,309.91,16.43,6.56,332.9,US,CA,paypal
ord_100520,cust_1503,2026-01-27 03:09:16,cancelled,104.8,11.59,15.51,131.9,FR,ON,bank_transfer
ord_100521,cust_1119,2026-01-06 07:37:57,paid,220.66,24.13,2.16,246.95,GB,MH,apple_pay
ord_100522,cust_1371,2026-01-17 02:19:38,paid,227.26,17.48,5.54,250.28,DE,BE,paypal
ord_100523,cust_1147,2026-01-14 13:36:35,paid,232.1,14.74,3.78,250.62,CA,BE,apple_pay
ord_100524,cust_1063,2026-01-17 09:16:43,cancelled,207.71,12.32,0.87,220.9,GB,KA,paypal
ord_100525,cust_1057,2026-01-21 18:45:44,cancelled,298.75,34.37,6.31,339.43,DE,CA,paypal
ord_100526,cust_1389,2026-01-07 16:03:51,cancelled,382.19,30.13,8.16,420.48,US,CA,card
ord_100527,cust_1443,2026-01-24 20:09:13,refunded,356.71,19.2,6.77,382.68,GB,WA,card
ord_100528,cust_1205,2026-01-08 06:37:03,paid,492.23,46.95,5.77,544.95,GB,TX,apple_pay
ord_100529,cust_1279,2026-02-02 20:42:09,pending,266.53,14.86,9.34,290.73,FR,BE,bank_transfer
ord_100530,cust_1009,2026-01-15 06:33:32,refunded,298.24,19.95,6.79,324.98,CA,KA,bank_transfer
ord_100531,cust_1399,2026-01-14 05:16:58,cancelled,193.3,20.89,0.6,214.79,IN,WA,card
ord_100532,cust_1269,2026-01-05 20:24:02,cancelled,260.63,27.63,0.3,288.56,CA,TX,bank_transfer
ord_100533,cust_1315,2026-01-28 15:49:02,paid,324.15,28.75,7.33,360.23,FR,WA,bank_transfer
ord_100534,cust_1375,2026-01-13 05:25:00,refunded,192.98,15.64,10.32,218.94,FR,BE,apple_pay
ord_100535,cust_1132,2026-01-11 18:54:28,cancelled,366.41,31.27,15.9,413.58,GB,CA,apple_pay
ord_100536,cust_1054,2025-12-24 13:16:29,cancelled,486.31,28.01,17.67,531.99,IN,CA,paypal
ord_100537,cust_1110,2026-01-20 01:36:55,paid,300.2,13.88,4.67,318.75,US,TX,apple_pay
ord_100538,cust_1101,2026-01-19 06:26:37,pending,433.19,34.61,2.56,470.36,GB,ON,paypal
ord_100539,cust_1192,2026-01-22 09:53:31,refunded,135.61,10.43,6.01,152.05,CA,KA,bank_transfer
ord_100540,cust_1288,2026-01-11 22:30:02,cancelled,277.12,20.76,1.74,299.62,GB,CA,apple_pay
ord_100541,cust_1548,2025-12-30 18:36:20,pending,215.92,19.86,2.66,238.44,IN,WA,paypal
ord_100542,cust_1537,2026-02-02 19:47:15,refunded,31,1.3,0.74,33.04,FR,WA,card
ord_100543,cust_1417,2026-01-13 22:56:28,paid,223.71,13.28,2.99,239.98,DE,WA,card
ord_100544,cust_1118,2026-01-23 10:15:28,paid,103.07,4.81,15.31,123.19,FR,NY,bank_transfer
ord_100545,cust_1195,2026-01-19 15:36:59,pending,233.27,20.1,13.42,266.79,FR,NY,apple_pay
ord_100546,cust_1233,2026-01-03 10:06:59,paid,59.54,2.58,8.4,70.52,FR,WA,paypal
ord_100547,cust_1173,2026-01-05 23:26:07,pending,80.61,9.16,11.18,100.95,US,LDN,paypal
ord_100548,cust_1375,2025-12-30 21:05:58,paid,283.55,16.67,2.84,303.06,US,CA,card
ord_100549,cust_1421,2026-01-18 03:25:10,pending,119.23,10.45,1.08,130.76,IN,ON,paypal
ord_100550,cust_1487,2026-01-13 02:24:15,paid,27.48,1.56,8.73,37.77,DE,BE,paypal
ord_100551,cust_1199,2025-12-28 19:50:10,refunded,280.79,27.67,8.38,316.84,IN,CA,apple_pay
ord_100552,cust_1146,2025-12-27 03:22:34,paid,250.32,24.21,1.57,276.1,GB,ON,apple_pay
ord_100553,cust_1500,2026-01-03 11:44:34,cancelled,34.16,3.44,3.08,40.68,CA,NY,bank_transfer
ord_100554,cust_1470,2026-01-17 14:07:12,paid,309.93,24.94,2.44,337.31,GB,KA,apple_pay
ord_100555,cust_1170,2026-02-06 06:33:30,cancelled,335.61,32.57,0.71,368.89,US,BE,paypal
ord_100556,cust_1271,2025-12-27 14:35:23,paid,99.55,11.28,16.94,127.77,CA,TX,bank_transfer
ord_100557,cust_1377,2025-12-30 01:49:22,pending,310.25,29.35,6,345.6,US,NY,bank_transfer
ord_100558,cust_1486,2026-01-14 09:31:47,cancelled,110.17,8.51,16.64,135.32,DE,KA,card
ord_100559,cust_1435,2026-01-02 03:42:57,paid,29.5,3.11,4.7,37.31,CA,MH,apple_pay
ord_100560,cust_1351,2026-01-30 23:23:21,cancelled,231.16,23.76,0.51,255.43,CA,KA,card
ord_100561,cust_1177,2026-01-16 10:30:14,pending,60.27,4.7,9.86,74.83,CA,BE,apple_pay
ord_100562,cust_1361,2026-01-07 02:21:56,cancelled,163.75,17.68,16.78,198.21,US,NY,apple_pay
ord_100563,cust_1363,2026-01-14 19:34:38,paid,410.28,26.96,14.64,451.88,IN,TX,bank_transfer
ord_100564,cust_1513,2026-01-31 08:33:23,cancelled,239.05,17.03,13.41,269.49,IN,TX,apple_pay
ord_100565,cust_1450,2025-12-25 10:47:45,cancelled,172.15,16.85,10.24,199.24,IN,WA,paypal
ord_100566,cust_1098,2025-12-30 10:08:09,cancelled,363.39,37.97,10.04,411.4,DE,NY,apple_pay
ord_100567,cust_1394,2026-01-24 05:37:38,pending,447.85,29.24,1.93,479.02,US,WA,card
ord_100568,cust_1234,2026-02-04 00:00:22,refunded,176.02,17.84,7.93,201.79,FR,CA,apple_pay
ord_100569,cust_1505,2026-01-30 22:17:12,paid,455.79,40.06,12.95,508.8,US,CA,bank_transfer
ord_100570,cust_1110,2025-12-24 22:18:50,cancelled,80.5,6.33,8.44,95.27,FR,NY,apple_pay
ord_100571,cust_1463,2026-02-03 22:26:08,paid,252.98,13.69,17.02,283.69,US,KA,card
ord_100572,cust_1388,2026-01-14 08:42:46,pending,143.47,9.79,0.53,153.79,US,NY,card
ord_100573,cust_1118,2025-12-24 21:21:46,pending,245.12,21.59,5.82,272.53,CA,NY,paypal
ord_100574,cust_1185,2025-12-25 11:25:20,cancelled,262.63,22.83,9.93,295.39,CA,CA,card
ord_100575,cust_1134,2026-01-18 23:43:53,cancelled,395.04,22.12,17.89,435.05,IN,BE,card
ord_100576,cust_1426,2026-01-13 03:40:49,pending,438.26,31.4,16.55,486.21,US,LDN,bank_transfer
ord_100577,cust_1347,2026-01-28 13:27:48,pending,140.05,5.91,12.99,158.95,US,TX,paypal
ord_100578,cust_1239,2026-01-18 05:57:37,pending,439.58,47.86,14.37,501.81,US,ON,card
ord_100579,cust_1245,2026-01-05 04:42:32,paid,258.67,15.51,12.35,286.53,IN,KA,bank_transfer
ord_100580,cust_1447,2026-02-02 02:15:09,cancelled,144.96,13.36,9.17,167.49,FR,ON,card
ord_100581,cust_1268,2026-01-09 04:27:50,refunded,346.31,16.7,3.57,366.58,GB,MH,apple_pay
ord_100582,cust_1080,2025-12-24 02:08:54,pending,423.21,42.7,15.54,481.45,DE,LDN,apple_pay
ord_100583,cust_1385,2026-01-30 17:31:40,paid,89.3,9.93,8.71,107.94,US,ON,paypal
ord_100584,cust_1320,2025-12-29 19:10:32,refunded,213.7,18.03,8.02,239.75,US,BE,paypal
ord_100585,cust_1173,2026-01-18 13:09:02,refunded,361.03,27.78,6.57,395.38,US,BE,bank_transfer
ord_100586,cust_1204,2026-01-16 17:59:22,refunded,133.08,14.7,15.96,163.74,DE,WA,paypal
ord_100587,cust_1205,2025-12-24 17:10:54,paid,477.83,47.28,17.67,542.78,FR,ON,card
ord_100588,cust_1123,2026-02-02 21:56:51,cancelled,137.81,10.44,11.97,160.22,CA,KA,paypal
ord_100589,cust_1450,2025-12-31 19:18:16,cancelled,239.28,21.32,1.44,262.04,GB,BE,bank_transfer
ord_100590,cust_1316,2026-01-28 00:17:11,cancelled,257.63,18.82,15.24,291.69,GB,KA,paypal
ord_100591,cust_1026,2026-02-04 07:41:37,cancelled,362.97,43.27,13.49,419.73,IN,NY,bank_transfer
ord_100592,cust_1394,2026-01-08 00:47:32,paid,469.13,34.37,13.93,517.43,IN,KA,paypal
ord_100593,cust_1345,2026-01-16 05:28:05,pending,438.38,35.44,4,477.82,CA,TX,card
ord_100594,cust_1016,2026-01-18 02:05:51,refunded,203.84,21.65,9.89,235.38,FR,LDN,card
ord_100595,cust_1495,2026-01-18 20:38:12,cancelled,215.39,18.38,12.39,246.16,FR,KA,apple_pay
ord_100596,cust_1125,2026-01-24 01:43:47,refunded,389.21,46.1,16.07,451.38,CA,ON,bank_transfer
ord_100597,cust_1284,2026-01-30 05:51:42,cancelled,189.68,8.71,12.99,211.38,GB,BE,card
ord_100598,cust_1511,2026-01-12 04:20:35,cancelled,193.81,8.19,12.67,214.67,IN,TX,bank_transfer
ord_100599,cust_1301,2026-01-02 21:23:30,paid,495.07,23.41,16.46,534.94,IN,TX,card
ord_100600,cust_1512,2025-12-29 18:55:42,paid,211.7,12.44,8.02,232.16,IN,MH,paypal
ord_100601,cust_1001,2025-12-26 08:34:54,cancelled,220.9,22.2,6.79,249.89,GB,TX,apple_pay
ord_100602,cust_1331,2026-01-25 07:23:40,cancelled,367.67,24.15,13.36,405.18,FR,MH,bank_transfer
ord_100603,cust_1159,2025-12-27 02:20:44,pending,423.84,45.75,14.69,484.28,DE,WA,card
ord_100604,cust_1042,2026-01-05 20:39:39,refunded,378.45,42.33,6.69,427.47,FR,CA,apple_pay
ord_100605,cust_1115,2026-01-10 11:05:59,cancelled,85.64,9.76,10.3,105.7,US,MH,paypal
ord_100606,cust_1277,2025-12-26 06:47:52,pending,357.48,30.28,12,399.76,FR,KA,paypal
ord_100607,cust_1361,2026-01-18 04:40:20,pending,322.7,27.63,5.65,355.98,DE,KA,apple_pay
ord_100608,cust_1486,2026-01-18 17:20:06,paid,29,1.88,14.2,45.08,US,MH,card
ord_100609,cust_1340,2026-01-10 15:46:30,cancelled,487.2,46.02,7.99,541.21,FR,KA,card
ord_100610,cust_1058,2026-01-07 13:11:53,cancelled,474.52,21.7,7.61,503.83,US,BE,paypal
ord_100611,cust_1232,2026-02-02 12:26:11,pending,434.54,38.39,7.04,479.97,US,NY,card
ord_100612,cust_1367,2026-02-03 05:58:05,refunded,212.09,19.52,1.69,233.3,DE,BE,paypal
ord_100613,cust_1403,2026-02-06 05:29:10,refunded,27.95,3.25,5.95,37.15,IN,ON,bank_transfer
ord_100614,cust_1545,2026-01-12 13:23:36,pending,199.68,19.65,5.09,224.42,US,NY,bank_transfer
ord_100615,cust_1462,2026-01-05 22:39:14,pending,77.81,6.14,6.53,90.48,CA,TX,bank_transfer
ord_100616,cust_1488,2026-01-01 17:31:51,refunded,185.55,13.17,8.28,207,CA,LDN,bank_transfer
ord_100617,cust_1250,2026-01-09 13:26:51,refunded,58.73,6.31,9.45,74.49,IN,NY,bank_transfer
ord_100618,cust_1332,2026-01-11 02:52:21,refunded,104.84,9.49,2.16,116.49,DE,LDN,apple_pay
ord_100619,cust_1480,2025-12-29 07:26:03,pending,203.12,8.97,14.39,226.48,DE,NY,apple_pay
ord_100620,cust_1063,2026-01-29 09:07:31,refunded,125.08,12.48,2.8,140.36,US,CA,paypal
ord_100621,cust_1299,2025-12-24 17:00:10,pending,343.58,27.82,15.46,386.86,IN,CA,apple_pay
ord_100622,cust_1009,2026-01-08 20:56:48,cancelled,446.97,30.5,15.12,492.59,CA,ON,bank_transfer
ord_100623,cust_1272,2026-01-16 00:00:54,pending,12.14,1.11,8.58,21.83,GB,TX,bank_transfer
ord_100624,cust_1503,2026-01-13 03:35:25,cancelled,375.69,32.72,10.3,418.71,GB,BE,card
ord_100625,cust_1447,2026-01-30 04:52:28,paid,415.62,29.04,0.93,445.59,CA,NY,card
ord_100626,cust_1487,2026-01-04 01:55:28,pending,421.33,43.86,14.42,479.61,FR,WA,bank_transfer
ord_100627,cust_1151,2026-01-08 02:06:32,paid,224.6,18.04,16.59,259.23,FR,LDN,bank_transfer
ord_100628,cust_1375,2026-01-31 03:09:05,refunded,319.75,15.94,14.39,350.08,DE,WA,card
ord_100629,cust_1379,2026-01-15 23:21:57,pending,177.95,21.27,16.51,215.73,CA,MH,card
ord_100630,cust_1049,2026-01-10 03:53:36,pending,242.96,23.84,13.06,279.86,DE,KA,paypal
ord_100631,cust_1319,2026-02-01 08:21:38,refunded,26.86,3.16,7.24,37.26,IN,TX,bank_transfer
ord_100632,cust_1388,2026-01-03 19:42:26,pending,73.36,3.11,15.65,92.12,US,BE,apple_pay
ord_100633,cust_1539,2026-01-29 01:41:32,cancelled,59.69,4.8,9.49,73.98,US,BE,bank_transfer
ord_100634,cust_1462,2026-01-30 16:43:45,cancelled,430.28,33.75,6.08,470.11,FR,KA,bank_transfer
ord_100635,cust_1061,2026-01-14 01:03:32,paid,123.34,14.31,9.89,147.54,DE,TX,paypal
ord_100636,cust_1426,2026-01-13 18:17:00,cancelled,419,47.3,10.23,476.53,DE,TX,paypal
ord_100637,cust_1481,2026-01-04 22:18:14,refunded,488.31,39.68,15.78,543.77,US,BE,bank_transfer
ord_100638,cust_1452,2026-01-06 17:53:56,paid,327.4,20.98,16.66,365.04,US,BE,paypal
ord_100639,cust_1213,2026-01-07 11:27:45,cancelled,426.63,47.41,12.35,486.39,GB,ON,bank_transfer
ord_100640,cust_1017,2026-01-11 17:08:48,pending,462.88,51.17,7.82,521.87,GB,ON,paypal
ord_100641,cust_1445,2026-01-27 21:36:09,pending,311.76,34.56,0.27,346.59,GB,WA,bank_transfer
ord_100642,cust_1441,2026-01-17 07:49:39,paid,475.41,42.67,12.12,530.2,DE,MH,apple_pay
ord_100643,cust_1509,2025-12-28 11:55:39,pending,351.82,19.34,17.44,388.6,IN,BE,card
ord_100644,cust_1074,2026-01-21 03:48:38,pending,482.65,35.51,16.63,534.79,DE,CA,card
ord_100645,cust_1535,2026-01-09 19:28:30,cancelled,161.69,13.35,5.19,180.23,DE,CA,bank_transfer
ord_100646,cust_1282,2026-01-18 16:04:00,pending,367.67,14.76,15.83,398.26,DE,MH,apple_pay
ord_100647,cust_1527,2025-12-24 21:46:35,refunded,12.07,0.56,14.26,26.89,CA,CA,card
ord_100648,cust_1280,2026-02-05 10:53:07,pending,158.15,11.06,7.44,176.65,DE,LDN,card
ord_100649,cust_1179,2026-01-22 13:22:19,pending,413,28.24,4.93,446.17,GB,ON,paypal
ord_100650,cust_1056,2025-12-25 16:10:49,refunded,452.41,25.78,3.31,481.5,US,WA,card
ord_100651,cust_1530,2026-01-16 00:32:02,cancelled,269.96,19.4,11.75,301.11,FR,MH,bank_transfer
ord_100652,cust_1046,2026-01-16 18:40:48,pending,206.82,8.45,14.14,229.41,CA,NY,card
ord_100653,cust_1532,2026-02-06 12:29:18,paid,214.31,11.59,2.97,228.87,DE,WA,paypal
ord_100654,cust_1222,2026-01-20 21:56:25,paid,210.17,19.66,6.35,236.18,DE,CA,apple_pay
ord_100655,cust_1421,2026-01-14 18:51:21,pending,408.62,22.47,12.19,443.28,US,TX,bank_transfer
ord_100656,cust_1168,2026-01-05 05:06:49,cancelled,413.73,18.66,16.52,448.91,FR,KA,paypal
ord_100657,cust_1458,2026-01-29 02:54:43,refunded,446.14,25.18,4.18,475.5,CA,WA,paypal
ord_100658,cust_1283,2026-01-07 09:25:45,cancelled,327.97,36.45,16.57,380.99,US,MH,card
ord_100659,cust_1229,2026-01-15 13:57:58,cancelled,474.71,43.84,16.28,534.83,GB,LDN,bank_transfer
ord_100660,cust_1337,2026-01-22 00:02:57,pending,23.56,1.58,9.33,34.47,CA,NY,bank_transfer
ord_100661,cust_1112,2026-01-21 13:03:46,pending,279.39,21.44,9.78,310.61,IN,LDN,card
ord_100662,cust_1255,2026-01-28 16:34:01,paid,352.69,18.96,14.05,385.7,US,CA,bank_transfer
ord_100663,cust_1454,2026-02-06 22:58:10,paid,34.73,2.76,4.44,41.93,DE,KA,bank_transfer
ord_100664,cust_1136,2026-01-28 12:15:55,pending,33.09,3.48,14.47,51.04,CA,KA,apple_pay
ord_100665,cust_1378,2025-12-25 13:55:50,pending,168.87,13.72,3.27,185.86,DE,TX,paypal
ord_100666,cust_1503,2026-01-20 04:21:17,pending,202.64,14.23,0.81,217.68,IN,WA,card
ord_100667,cust_1544,2025-12-31 15:10:05,refunded,457.45,27.26,17.67,502.38,IN,KA,bank_transfer
ord_100668,cust_1379,2026-01-02 12:57:19,cancelled,66.32,6.69,4.78,77.79,FR,KA,paypal
ord_100669,cust_1419,2026-02-06 19:09:12,cancelled,474.59,27.56,7.06,509.21,US,WA,paypal
ord_100670,cust_1097,2026-01-23 02:57:05,pending,208.98,16.75,5.81,231.54,DE,WA,bank_transfer
ord_100671,cust_1055,2026-01-03 20:37:28,cancelled,476.12,29.47,10.86,516.45,CA,ON,apple_pay
ord_100672,cust_1389,2026-02-06 04:31:03,paid,462.24,19.52,8.9,490.66,DE,TX,paypal
ord_100673,cust_1480,2025-12-25 23:22:17,pending,406.02,28.09,2.44,436.55,FR,MH,apple_pay
ord_100674,cust_1026,2026-02-06 15:12:17,refunded,11.91,1.42,2.84,16.17,FR,KA,paypal
ord_100675,cust_1101,2026-01-26 04:30:12,paid,107.2,12.61,7.36,127.17,CA,ON,paypal
ord_100676,cust_1006,2025-12-28 11:08:00,paid,189.09,22.54,6.04,217.67,US,WA,paypal
ord_100677,cust_1463,2026-01-24 20:39:37,refunded,269.46,18.84,6.06,294.36,IN,MH,paypal
ord_100678,cust_1201,2026-02-05 22:08:47,refunded,137.72,11.62,3.43,152.77,DE,ON,card
ord_100679,cust_1227,2026-02-04 20:28:55,cancelled,276.93,27.89,13.46,318.28,IN,KA,paypal
ord_100680,cust_1277,2026-02-02 22:40:01,refunded,466.05,43.71,7.34,517.1,FR,ON,card
ord_100681,cust_1071,2026-01-11 05:24:28,pending,146.34,14.96,6.12,167.42,GB,NY,apple_pay
ord_100682,cust_1416,2025-12-30 15:56:14,pending,482.31,50.67,0.89,533.87,GB,LDN,apple_pay
ord_100683,cust_1056,2026-01-02 09:57:09,paid,453.34,18.86,0.82,473.02,US,MH,card
ord_100684,cust_1057,2026-02-03 01:30:15,cancelled,67.74,3.71,11.09,82.54,IN,BE,paypal
ord_100685,cust_1007,2026-01-28 08:59:40,pending,298.53,22.08,13.66,334.27,IN,WA,paypal
ord_100686,cust_1462,2026-02-02 22:32:39,cancelled,344.5,13.85,18,376.35,GB,BE,apple_pay
ord_100687,cust_1297,2026-01-29 05:46:53,refunded,297.27,14.36,9.72,321.35,DE,WA,paypal
ord_100688,cust_1180,2026-01-21 05:26:44,cancelled,327.73,23.85,16.28,367.86,DE,MH,card
ord_100689,cust_1054,2026-01-01 18:42:41,paid,442.68,52.21,4.19,499.08,US,ON,card
ord_100690,cust_1467,2026-01-26 12:19:40,cancelled,308.97,17.47,1.67,328.11,FR,KA,bank_transfer
ord_100691,cust_1260,2026-01-30 15:50:11,pending,29.29,2.68,10.01,41.98,GB,LDN,paypal
ord_100692,cust_1047,2025-12-28 16:49:55,paid,260.85,22.96,16.01,299.82,DE,CA,card
ord_100693,cust_1334,2025-12-26 21:41:53,refunded,215.83,13.18,7.53,236.54,DE,TX,paypal
ord_100694,cust_1496,2026-01-06 12:24:51,pending,409.48,39.88,13.82,463.18,US,MH,card
ord_100695,cust_1366,2026-01-26 07:09:59,pending,112.27,12.84,12.93,138.04,DE,BE,card
ord_100696,cust_1427,2026-01-19 02:46:40,cancelled,30.38,3.59,1.77,35.74,US,CA,apple_pay
ord_100697,cust_1187,2026-01-02 09:58:54,cancelled,389.29,44.49,9.07,442.85,FR,MH,bank_transfer
ord_100698,cust_1350,2026-01-04 17:06:49,paid,213.72,11.52,4.18,229.42,GB,LDN,bank_transfer
ord_100699,cust_1182,2026-01-31 15:25:03,paid,265.63,12.68,14.81,293.12,FR,WA,card
ord_100700,cust_1101,2026-02-06 00:24:58,pending,274.7,15.68,5.56,295.94,GB,LDN,apple_pay
ord_100701,cust_1115,2026-01-04 17:52:32,refunded,17.87,0.86,0.02,18.75,IN,LDN,bank_transfer
ord_100702,cust_1042,2025-12-28 13:39:43,refunded,379.7,29.64,10.49,419.83,DE,NY,apple_pay
ord_100703,cust_1240,2026-01-30 16:21:06,refunded,375.03,15.75,4.53,395.31,FR,WA,apple_pay
ord_100704,cust_1006,2026-01-02 13:20:10,cancelled,125.48,13.11,12.77,151.36,IN,LDN,apple_pay
ord_100705,cust_1099,2026-01-08 09:46:36,pending,30.45,2.03,3.48,35.96,CA,ON,bank_transfer
ord_100706,cust_1225,2026-01-12 10:14:24,refunded,403.99,21.82,2.63,428.44,IN,CA,paypal
ord_100707,cust_1131,2025-12-27 22:00:27,pending,126.1,11.97,2.48,140.55,DE,WA,card
ord_100708,cust_1210,2026-02-06 12:05:25,cancelled,329.78,28.55,6.83,365.16,GB,LDN,bank_transfer
ord_100709,cust_1289,2026-01-22 23:26:41,pending,440.35,48.93,1.31,490.59,GB,CA,card
ord_100710,cust_1260,2026-01-08 09:37:44,cancelled,466.48,52.69,2.4,521.57,FR,KA,apple_pay
ord_100711,cust_1282,2026-01-17 20:55:23,cancelled,145.4,9.84,6.53,161.77,DE,LDN,paypal
ord_100712,cust_1103,2026-01-22 03:43:57,pending,236.63,11.72,16.53,264.88,GB,LDN,paypal
ord_100713,cust_1450,2025-12-28 17:55:43,pending,269.51,11.68,6.1,287.29,US,BE,paypal
ord_100714,cust_1119,2026-01-13 08:39:48,cancelled,79.21,7.81,2.15,89.17,IN,NY,card
ord_100715,cust_1286,2026-02-05 15:21:09,paid,108.62,8.58,5.57,122.77,GB,ON,apple_pay
ord_100716,cust_1542,2026-02-02 10:35:31,paid,18.44,1.64,15.6,35.68,CA,NY,paypal
ord_100717,cust_1371,2026-01-04 06:35:45,cancelled,429.9,36.59,13.1,479.59,DE,LDN,card
ord_100718,cust_1183,2025-12-30 04:04:03,refunded,208.42,16.39,6.06,230.87,IN,NY,paypal
ord_100719,cust_1131,2026-01-20 06:27:12,cancelled,290.86,19.1,11.85,321.81,GB,NY,apple_pay
ord_100720,cust_1415,2026-01-09 20:40:36,pending,438.78,47.46,13.69,499.93,GB,NY,apple_pay
ord_100721,cust_1308,2026-01-08 21:45:11,refunded,446.09,37.23,0.58,483.9,CA,KA,bank_transfer
ord_100722,cust_1217,2026-01-21 01:04:12,cancelled,147.06,14.69,12.03,173.78,US,KA,card
ord_100723,cust_1294,2026-01-30 04:09:40,cancelled,146.16,14.38,1.4,161.94,CA,ON,card
ord_100724,cust_1261,2026-01-23 07:50:09,cancelled,433.99,22.91,13.55,470.45,GB,MH,card
ord_100725,cust_1101,2026-01-15 11:21:45,cancelled,89.45,3.75,0.69,93.89,US,ON,card
ord_100726,cust_1369,2026-01-25 15:40:51,pending,402.66,35.39,6.83,444.88,DE,KA,bank_transfer
ord_100727,cust_1481,2026-02-04 12:53:03,refunded,190.87,21.87,10.35,223.09,DE,NY,card
ord_100728,cust_1050,2026-01-16 00:26:23,paid,10.41,0.68,0.4,11.49,CA,NY,paypal
ord_100729,cust_1548,2026-01-08 19:04:31,cancelled,188.4,14.68,6.31,209.39,US,TX,apple_pay
ord_100730,cust_1536,2026-01-15 13:06:28,pending,353.54,22.56,11.82,387.92,IN,ON,paypal
ord_100731,cust_1293,2026-01-26 07:14:10,refunded,68.06,7.37,14.59,90.02,FR,ON,apple_pay
ord_100732,cust_1265,2026-01-04 01:30:28,paid,350.36,29.87,15.03,395.26,CA,LDN,apple_pay
ord_100733,cust_1524,2026-01-14 06:13:25,refunded,302,22.32,10.18,334.5,GB,NY,card
ord_100734,cust_1097,2026-01-03 15:41:29,paid,383.6,39.11,6.43,429.14,CA,LDN,paypal
ord_100735,cust_1182,2026-01-28 03:46:49,cancelled,496.17,42.31,16.23,554.71,FR,TX,bank_transfer
ord_100736,cust_1516,2026-01-14 08:17:28,cancelled,489,47.48,16.61,553.09,IN,ON,paypal
ord_100737,cust_1046,2026-01-04 15:32:27,refunded,144.39,14.32,11.72,170.43,FR,ON,apple_pay
ord_100738,cust_1542,2026-01-02 20:58:14,refunded,362.25,21.6,6.67,390.52,GB,WA,paypal
ord_100739,cust_1307,2026-02-05 05:38:06,cancelled,440.06,38.37,9.89,488.32,FR,LDN,card
ord_100740,cust_1002,2026-02-04 05:33:18,pending,121.03,13.25,10.98,145.26,GB,BE,apple_pay
ord_100741,cust_1382,2026-01-29 00:07:02,pending,187.33,19.11,2.79,209.23,GB,KA,card
ord_100742,cust_1199,2026-01-16 04:14:08,cancelled,221.56,22.79,3.65,248,CA,NY,card
ord_100743,cust_1315,2026-01-31 03:52:10,cancelled,465.42,32.44,1.6,499.46,IN,BE,paypal
ord_100744,cust_1031,2026-01-31 08:51:22,refunded,438.1,51.78,10.73,500.61,FR,CA,bank_transfer
ord_100745,cust_1033,2026-01-30 10:24:10,refunded,365.61,21.6,9.57,396.78,GB,BE,card
ord_100746,cust_1504,2026-01-04 20:09:20,paid,459.57,50.14,17.91,527.62,GB,BE,card
ord_100747,cust_1493,2026-01-26 13:25:36,pending,150.63,10.92,5.86,167.41,DE,MH,apple_pay
ord_100748,cust_1310,2026-01-26 06:53:16,refunded,192.74,17.18,18,227.92,IN,BE,paypal
ord_100749,cust_1223,2026-02-05 20:04:08,refunded,349.62,29.28,3.79,382.69,FR,TX,apple_pay
ord_100750,cust_1510,2026-01-30 11:24:01,refunded,413.08,16.83,15,444.91,FR,TX,card
ord_100751,cust_1368,2026-01-22 08:12:37,paid,384.76,22.07,5.88,412.71,GB,NY,card
ord_100752,cust_1103,2025-12-26 18:15:41,paid,318.12,17.43,11.69,347.24,DE,TX,bank_transfer
